artifact_edge_id	loop_ref	artifact_object_id	artifact_role	artifact_category	coverage_resolution	coverage_evidence_kind	coverage_evidence_locator	review_mode	parent_metadata_digest	discovery_manifest_digest
artifact-edge-199866278158916	loop-026334748613498	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:5a7d348f:de1f9944:83f18c8f:e6e69ff0:9cd2594d:f5d389b2:7665cd81:27de2b27	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-199901716423371	loop-115650748979260	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:3e48aac1:5b2c5642:286c83be:97bd412f:506a1c5b:712dbf4f:f8272d46:8bc29d2d	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-199966788180066	loop-086783397770178	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:280b0743:2caf8a19:f4c6d37f:a6ba7e66:a6e3b794:dd2fd97a:e1780b07:3055945b	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-199973505329127	loop-073990277061313	artifact-object-115124652630709	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:b4ea7d48:89bd465e:38906572:da5805d5:c3b54d43:acba26d2:24653657:4aedceeb	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-200023292258867	loop-225730229196260	artifact-object-264158322595193	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:267f9e5b:93214bc3:7644c10a:0b4532a3:5cc1b07c:9e8a3b68:d8a0af6e:4bb75352	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-200296240726139	loop-125975285828302	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:187755a2:e19d9c94:64e2b776:6867b2ff:43daae59:3c55f154:43ffc252:90e44aa2	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-200334238809681	loop-129987956131462	artifact-object-264158322595193	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:3a88cf1f:8ff18d36:b4440ded:def1b7a2:a3e3329d:4a631426:e10ec6c3:11a3bc5d	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-200537213358318	loop-250031887139212	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:85ff7524:95fa145e:8ab2fede:d039367a:2aa217b7:7c2cf8cc:7dae6b12:43251ba0	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-200669558297617	loop-117163335427186	artifact-object-264158322595193	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:47e1411b:215f1e9f:5e1b1881:ae4e1429:843323e1:caac256a:3c39d35d:8c6a1f73	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-200805346682969	loop-177624347130323	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:2fab0ce9:8d9af7ca:182c673a:0a82008c:09eab049:40a5d6f6:b99e92f2:50d9cae5	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-200887603241642	loop-114450292153799	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:a749c87f:c55976a2:91586fbb:c933c4b2:fd34088a:a95cb0b4:c118d2ed:462e5533	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-200936957134067	loop-088262914674588	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:39d1eef4:df28c31e:4b9a8b11:7b00c9b2:a8ab85af:ceb8e5b6:7554d3b8:2d58bd39	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-200948919992624	loop-221793891502333	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:38faeac2:214921d5:d3f23362:94e1f1db:200b96f2:72877df6:fed5b6c9:172b8746	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-200986060851417	loop-026624101976232	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:6009acfc:a9aff701:991e23ea:2c7219c6:190cfde5:de639ae6:dfb49fc4:dac2653c	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-201409417268848	loop-274536181277847	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:2d9864c3:99a58023:e4393243:ba9ad127:61f01e69:38f604b3:4d52435f:66c94406	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-201467274434998	loop-105227443126864	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:c1c6d0af:ec264a69:d9c62798:9ae72548:4dba8823:72417190:6c1b0362:c73b949d	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-201624597026953	loop-253819655839997	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:671cb552:d60b6470:428c7b6f:fd3668fc:bf26be4a:29b80c2c:08189817:a9ede7fd	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-201962585024518	loop-139191923269612	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:e217ca18:080dc7fc:ab1ba3e7:fe655d43:a7ea9acd:a61d6d0f:2d3b3f74:ab2656fb	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-201997578669986	loop-195667015792437	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:c54d9345:a65601a8:0c980873:fc09bc36:f1610b32:9b2ed179:de50a082:5ca62422	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-202395650753769	loop-150772036356368	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:69110b60:f77b138c:7a7dfb69:90a07167:bab45a82:b9cab8a3:002e2ca2:2a69961d	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-202519492700896	loop-029513872934123	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:c70e4937:bb1bf759:7da2fb66:cab32659:f3954e68:695d1476:78df9954:8461c0c1	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-202537677907725	loop-029513872934123	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:c70e4937:bb1bf759:7da2fb66:cab32659:f3954e68:695d1476:78df9954:8461c0c1	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-202632263060998	loop-058811118270606	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:c8b5866c:37b6d139:53474172:f2d1f343:c068bd37:6111c038:b7e8160d:fffff239	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-202660469756010	loop-037017745374140	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:84199108:9a49f649:4d13af18:58cf3f14:c3d3a86f:054e9e00:ec3e6e94:bc081906	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-202729174914212	loop-124489224513540	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:4ca8afee:a57e2deb:78fab6cf:60eac7ee:ac631f4c:3c6b9626:895b2cfb:cb928368	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-202755029339577	loop-033717376545290	artifact-object-006541361724560	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:722e249b:42098cde:96b5da55:7d2e9659:3e948fb4:32686efa:d56110ff:c43c628c	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-202963580883151	loop-082409527312083	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:70f2d8c2:4fb43ab5:7146a385:eb61006d:3d5a2266:f5cdde66:d42923b3:ae571491	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-203170017247408	loop-228777478664109	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:e4166b3f:0224a4ce:7fcf28d3:2bee7c1b:db17537e:3730b55e:2c3996a7:4434c301	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-203197069066210	loop-029513872934123	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:c70e4937:bb1bf759:7da2fb66:cab32659:f3954e68:695d1476:78df9954:8461c0c1	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-203220800753634	loop-132352140227087	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:3b5b629b:161f90b9:5ebd23d8:2aceeeaf:33247ae1:c95764dd:b636a0b6:364dbb2e	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-203248852468298	loop-251449118327496	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:5076739e:2786b0d2:6dcc3355:2d8d3d6a:ab5a70c4:f194469a:d715439b:00f5b8ea	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-203325806166382	loop-200745547002204	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:cefe0212:155ff147:3e8215db:419d39ca:16453afe:53a176ea:49d5eb13:c84be2e1	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-203362377324853	loop-218007667683794	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:44d1dfd7:03d6c19e:915ccc6e:ce391db8:768af110:dc4c6717:1bdd7eeb:d79f0d1e	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-203636080004266	loop-068992339772693	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:4dc05c37:1eefe700:a483f0f8:329921dc:ea988840:def5cf94:ea4f894f:a7f6fc6f	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-204181296666333	loop-253892945015640	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:09e0a6d4:6c2095dd:3f295d6d:9d85b333:807fbca7:b1df4495:3b30356d:508e020a	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-204356729914480	loop-121463160436366	artifact-object-264158322595193	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:8176ef0f:cb05f653:720de526:40068973:d24b5cde:14a184b1:f073c6aa:1b5a328c	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-204604354454266	loop-058681217498833	artifact-object-264158322595193	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:f5fe0d66:f8ab4b0c:3ce6a306:7a4a4f9b:0901f06a:567ac27f:560f3a6f:262152c0	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-204698229870872	loop-037225063018072	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:80b2cdb6:af3a89f8:45a25b45:328f25d0:924f0eeb:bc738eb8:e8687cbc:f13f9ede	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-204970674818573	loop-206459768847250	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:6dbd079c:80f7a42a:a3848c78:6b9b388c:9f950af2:1d6704bc:7d091fc8:9be55031	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-205048934919781	loop-197507681585977	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:3de48794:562972d0:8780e993:b554d920:c6da1ba4:9e9bda8a:a11b4292:3ce92436	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-205060920836589	loop-118380748255573	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:4c52437c:dcdc1a70:95a4d969:d9c10aa3:50fa4c08:c738f57a:7dbe1bfb:f63aa625	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-205118242516933	loop-150772036356368	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:69110b60:f77b138c:7a7dfb69:90a07167:bab45a82:b9cab8a3:002e2ca2:2a69961d	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-205327931648550	loop-125387356841726	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:e54aabc7:295b0140:cbd2252b:208016cf:366d5d4d:30b1790d:33054308:ea6d7ecb	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-205443402368886	loop-253139353642880	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:8a82fd8c:65577259:a2321835:4ebac907:7af0b33e:ed19c995:88bc1351:c81f665b	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-205748397133641	loop-279092381710639	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:3aa69f1a:66e82859:8ddc5282:c017fe29:80fe2cc7:0a9fb34d:7abe951a:62e2b0ba	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-205841868683403	loop-067012578322630	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:8ce3cd72:89f0b57e:73026138:955a17a8:9cbd84f7:ce165ac1:a2b4e440:39b1bfcf	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-205953811802136	loop-040786982276328	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:825fcc13:e0de06d3:293b77d8:33f288fb:e47d216d:b71d5fcb:c3be13ff:6466349c	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-205969374766412	loop-209028714115090	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:31c32b31:477107a6:299e42fc:50da19fb:5353ce6c:7bde3717:bd8cdedd:4ad6b21b	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-206341907722868	loop-125530460039722	artifact-object-264158322595193	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:1e986c82:3752074c:6525bd1b:48d188b7:a09e6a8e:72353c04:b3ac55e1:fdf4db50	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-206435503068806	loop-145753367515202	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:80ac4e1d:a3944b38:a0f459ef:046f60a2:ae8b5d45:65f77323:19565cd1:a5605130	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-206487137821551	loop-259273520294663	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:caa716eb:ff6f1e0b:a2384333:8e8a0bd3:91c07f07:58cf0a11:b41ea58c:19d057e1	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-206605204610982	loop-051280226530055	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:858d476d:eabacdb5:e8d75902:43a099d9:126b610d:c9ac7e17:b5c50265:2ed4f64d	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-206646052985098	loop-058811118270606	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:c8b5866c:37b6d139:53474172:f2d1f343:c068bd37:6111c038:b7e8160d:fffff239	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-206782356951118	loop-078118127529440	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:cf5357e8:1a9271fc:c8ed9cd7:d255ca7a:7e3deaa5:a615c188:0385c45a:22c763b0	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-206936807549304	loop-234558415149182	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:8256c55d:2cc75b8d:add30bd2:647048cc:794194d5:4b553781:2cdf8756:2d1d51ef	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-207380193079461	loop-172875917734497	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:c2df3314:890b24e3:3559e342:0fdc4f9a:4cf3203a:c6160ca2:50162c7b:b14a567d	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-207540949053332	loop-105227443126864	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:c1c6d0af:ec264a69:d9c62798:9ae72548:4dba8823:72417190:6c1b0362:c73b949d	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-207609844901226	loop-026624101976232	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:6009acfc:a9aff701:991e23ea:2c7219c6:190cfde5:de639ae6:dfb49fc4:dac2653c	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-207629929327083	loop-144354923110496	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:059d56a8:afbe7fee:d1b05c29:9bd6b638:8023f63d:e7998364:c9cbfad0:b92dfd01	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-208012782063887	loop-125530460039722	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:1e986c82:3752074c:6525bd1b:48d188b7:a09e6a8e:72353c04:b3ac55e1:fdf4db50	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-208042492318270	loop-122978355181141	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:7d4b7a61:93d6b707:d6950acd:18ed0df0:442af44a:1d5f8630:1445922c:4c7057f2	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-208179682015884	loop-191128611483857	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:cd777750:c6829d07:89e8e1e1:4bf610f8:93bb5428:b4a91489:6c2562fb:65409ce7	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-208184514711151	loop-111926638544225	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:f64d95f0:49a65aa6:5bc4c734:e616dc01:0fa0b1e6:fe383ad0:9a2e57ad:4eefcd22	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-208314306589655	loop-166511459916107	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:81ecdeb2:53585cea:1d19365c:36d5aa66:d230c21e:caa98190:e8ea2c5a:1e5b59c6	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-208494529397835	loop-158470697997197	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:930e03ab:cbac6c9e:ff00dc16:a3b8516e:4dc1025c:786d4faf:108c1962:a4cda42d	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-208593717228165	loop-149374395158756	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:67d7b031:53bc8660:86dea2d5:fbc1a234:e493bc9e:7cff01d8:c16fdb02:d1022aaf	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
